c_personid,c_year,c_index_year
33611,0,742
92401,0,742
93798,0,742
94224,0,742
92353,0,743
92700,0,743
92740,0,743
94405,0,743
30976,0,744
31736,0,744
93220,0,744
93326,0,744
32295,785,746
33136,0,746
33153,0,746
92854,0,746
92328,0,747
94884,0,747
27051,769,748
33487,0,748
91908,0,748
17142,0,749
32116,0,749
92130,0,749
92632,0,749
93594,0,749
93887,0,749
25178,780,750
92162,0,750
94546,0,750
93952,0,751
31928,0,752
93853,0,752
22436,770,753
93533,0,753
95213,0,753
32641,0,754
32879,772,754
33705,773,754
92805,0,754
92806,0,754
92551,0,755
93139,0,755
94273,0,755
13628,785,757
22572,0,757
32642,0,757
32644,0,757
93730,0,757
11200,788,758
24654,0,758
32866,0,758
92853,0,758
93025,0,758
93160,0,758
93421,0,758
94036,0,758
92109,0,759
92136,0,759
92845,0,759
93060,0,759
94122,0,759
94872,0,759
11201,790,760
12387,790,760
12512,790,760
25179,790,760
33104,0,760
92061,0,760
92176,0,760
93963,0,760
177251,0,760
13624,0,761
33108,791,761
92306,0,762
92712,0,762
94630,0,762
31673,0,763
92079,0,763
12384,794,764
32760,0,764
31501,0,765
94941,0,765
95053,0,765
13575,0,766
32980,791,766
91942,0,766
92925,0,766
94772,0,766
20702,0,767
92440,0,767
92749,0,767
93483,0,767
93745,0,767
3332,794,768
12513,798,768
22469,0,768
22469,798,768
32113,0,768
32643,0,768
93073,0,768
93311,0,768
93497,0,768
94510,0,768
94713,0,768
24655,0,769
92043,0,769
92836,0,769
93405,0,769
93629,0,769
32955,0,770
32956,0,770
94270,0,770
92167,0,771
92886,0,771
93223,0,771
94871,807,771
184449,0,771
12514,802,772
22560,810,772
32227,800,772
33606,794,772
92516,0,772
92887,0,772
92982,0,772
93082,0,772
94231,0,772
94262,0,772
94576,0,772
94602,792,772
94603,0,772
3605,0,773
92154,0,773
93563,0,773
94117,0,773
30977,0,774
30978,0,774
31737,0,774
32062,0,774
33109,791,774
92339,0,774
92571,0,774
195861,806,774
32353,805,775
32937,798,775
93033,0,775
189330,811,775
32228,805,776
32940,798,776
32945,797,776
33158,794,776
93487,806,776
94407,0,776
159615,806,776
20878,802,777
32142,0,777
32614,0,777
32615,0,777
91901,0,777
94116,0,777
94341,0,777
22559,0,778
33589,808,778
33589,810,778
92345,0,778
15132,835,779
187766,0,779
19191,810,780
25181,810,780
32054,0,780
32118,810,780
33634,0,780
92894,0,781
94160,0,781
14550,0,782
32296,802,782
32880,812,782
13629,805,783
92509,0,783
93077,0,783
93189,0,783
94061,0,783
94170,0,783
32645,0,784
32646,0,784
33707,0,784
189331,814,784
32981,815,785
92984,0,785
92311,0,787
95093,0,787
145215,815,787
32867,0,788
33113,818,788
93665,0,788
92197,0,789
93059,0,789
93111,0,789
94775,0,789
32554,0,790
33626,0,790
94362,0,790
12515,821,791
12516,821,791
13625,0,791
22459,821,791
25182,821,791
31998,0,791
31999,0,791
32000,0,791
32301,821,791
92743,0,791
32141,0,792
32225,821,792
92356,0,792
93051,0,792
93476,0,792
93631,0,792
159612,0,792
92505,0,793
93797,0,793
95105,0,793
33151,821,794
91969,0,794
3922,825,795
16999,825,795
31502,0,795
31503,0,795
31504,0,795
31505,0,795
91921,0,795
93757,0,795
94722,0,795
12265,827,796
92909,0,796
93088,0,796
32305,827,797
93894,0,797
32985,831,798
93521,0,798
22561,0,799
93973,0,799
193755,0,799
92461,0,800
94306,0,800
94912,0,800
20879,845,801
22496,0,801
22496,831,801
25501,831,801
32648,831,801
32958,0,801
33625,831,801
92196,0,801
33141,0,802
33590,818,802
33612,0,802
93158,0,802
94370,0,802
94827,0,802
18386,0,803
21194,831,803
32151,0,803
33640,0,803
92187,0,803
93627,0,803
32073,0,804
93974,0,804
94019,838,804
32055,835,805
33161,835,805
33485,0,805
32114,0,806
94018,0,806
94207,0,806
12524,837,807
32056,837,807
33160,837,807
92810,0,807
92856,0,807
93154,0,807
94112,0,807
32881,838,808
93164,0,808
17029,0,809
92225,0,810
92702,0,811
93038,0,811
94474,0,811
94935,0,811
32883,0,812
92691,0,812
94814,0,812
24412,837,813
92366,843,813
92438,0,813
93080,0,813
93958,843,813
32647,0,814
17000,845,815
20703,845,815
21386,845,815
22497,0,816
22498,0,816
32746,837,816
93486,0,816
10650,0,817
11780,847,817
16130,847,817
32302,847,817
32761,847,817
92357,0,817
93713,0,817
95071,0,817
32869,0,818
92319,0,818
92359,0,818
93011,0,818
93747,0,818
32298,850,820
33592,850,820
33627,0,820
33628,0,820
33629,0,820
33630,0,820
92355,0,820
93209,0,820
93434,0,820
3409,0,821
92066,0,821
93826,0,821
32143,0,822
92648,0,822
92751,0,822
93121,0,822
92511,0,823
92989,0,823
32001,0,824
33162,842,824
92124,0,824
93089,0,824
12626,885,825
33593,855,825
93844,0,825
92435,0,827
11781,858,828
32882,858,828
32986,0,828
32987,0,828
32303,859,829
32306,859,829
32957,0,829
92013,0,829
93972,0,829
94283,0,830
94412,0,830
94475,0,830
95070,0,830
4204,861,831
22268,861,831
32649,861,831
93181,0,831
94237,0,831
94852,0,831
35030,862,832
92671,0,832
92684,0,832
93109,0,832
95066,0,832
33649,0,833
93545,0,833
176964,812,833
176965,0,833
3702,0,834
30979,0,834
93005,0,834
32144,0,835
94521,0,835
12307,866,836
32115,0,836
92161,0,836
93883,0,836
33115,861,837
92445,0,837
12269,868,838
12698,868,838
20219,0,838
25183,868,838
32057,868,838
92872,0,838
94052,0,838
94302,0,838
32884,869,839
184580,874,839
11102,895,840
92222,0,840
92224,0,840
92314,0,840
92672,0,840
93246,0,840
93547,0,841
32304,889,842
32748,872,842
33165,872,842
92267,0,842
94717,0,842
94816,0,842
94944,0,842
24413,0,843
33587,898,843
30299,0,844
32885,874,844
94927,0,844
12699,875,845
30846,875,845
32983,0,845
93520,0,845
34916,891,846
33726,886,847
32988,0,849
93516,0,849
94575,0,850
93832,0,851
94349,0,854
16156,885,855
93833,0,856
94959,0,856
94556,0,857
92068,0,859
93329,0,860
94079,0,862
95054,0,862
17001,893,863
21829,893,863
93325,0,863
18582,0,864
18582,894,864
92175,0,864
93323,0,864
93991,0,864
93508,0,866
93811,0,866
33116,0,867
11856,0,868
11856,898,868
94883,0,868
171649,904,868
24729,0,870
35070,900,870
93273,0,870
94543,0,870
17869,901,871
21558,901,871
93049,0,871
92699,0,872
22500,0,873
94559,0,874
94764,0,875
92309,0,876
3703,0,877
12627,908,878
12628,908,878
18446,908,878
94592,0,881
94821,0,883
11746,0,889
11858,919,889
11859,919,889
91964,0,890
93423,0,890
93192,0,891
13564,0,892
46957,917,892
52864,0,892
17727,923,893
38116,0,893
93271,0,893
27830,925,895
93113,0,896
94084,0,896
47922,927,897
51850,927,897
13065,0,898
17667,916,898
14430,0,899
11748,0,901
14212,931,901
18420,931,901
20974,931,901
24294,969,902
94724,0,902
13673,933,903
40685,929,903
13331,0,904
51796,934,904
799,935,905
44258,934,905
11747,938,908
21089,0,910
92371,0,910
8041,933,911
18357,941,911
26369,941,911
50109,948,912
15695,941,913
18358,944,914
19360,944,914
21629,938,914
25650,944,914
50302,0,914
91999,0,914
40517,0,915
17353,0,916
1420,941,917
1557,941,917
42120,0,917
40795,947,917
967,953,918
40602,948,918
1218,949,919
8129,949,919
12853,949,919
12856,944,919
21630,941,919
21631,949,919
3443,0,920
12941,956,920
51052,955,921
48221,999,921
1118,952,922
3444,0,922
8152,948,922
12855,952,922
21632,952,922
94666,0,922
13555,956,924
40006,956,924
47163,0,924
46504,954,924
8075,949,925
12416,955,925
26525,955,925
50212,0,925
16450,956,926
52486,956,926
3547,0,927
4197,944,927
40541,0,927
43545,969,927
8080,954,928
8112,955,928
38961,948,928
48215,999,928
52477,0,928
12208,0,929
19142,0,929
21432,0,929
46425,0,929
783,947,930
4141,980,930
11089,0,930
17191,0,930
19768,0,930
22737,960,930
39043,0,930
539862,960,930
539863,960,930
539864,960,930
539865,960,930
8166,960,931
12956,961,931
19555,980,931
539858,961,931
539859,961,931
539860,961,931
539861,961,931
11768,0,932
1579,967,933
8012,0,933
8058,977,933
42102,963,933
52941,963,933
539866,963,933
539867,963,933
6,968,934
8095,954,934
15848,0,934
531337,964,934
531338,964,934
531339,964,934
943,967,935
22273,983,935
531333,965,935
531334,965,935
531335,965,935
531336,965,935
1462,961,936
15396,961,936
974,978,937
18391,967,937
27095,992,937
42085,980,937
40757,967,937
185,961,938
1484,973,938
8107,966,938
18307,973,938
22231,968,938
25187,968,938
46966,980,938
330,973,939
1912,983,939
3659,0,939
8013,977,939
52715,970,939
52715,989,939
549229,969,939
1615,978,940
2132,992,940
3185,0,940
7317,0,940
39364,969,940
46692,970,940
549226,970,940
549228,970,940
8032,956,941
51754,971,941
98614,971,941
549260,971,941
549261,971,941
549262,971,941
1612,0,942
2005,0,942
4053,0,942
18336,970,942
21585,0,942
39363,972,942
51671,0,942
548978,972,942
549230,972,942
549231,972,942
549232,972,942
549233,972,942
549234,972,942
183,977,943
784,977,943
890,980,943
549242,973,943
549243,973,943
549244,973,943
549245,973,943
549246,973,943
549247,973,943
549248,973,943
549249,973,943
549250,973,943
549251,973,943
549252,973,943
549253,973,943
549254,973,943
549255,973,943
549256,973,943
549257,973,943
549258,973,943
549259,973,943
1044,0,944
1880,975,944
8150,977,944
21633,0,944
21634,0,944
21635,0,944
25651,0,944
47374,985,944
348,978,945
2136,0,945
3483,983,945
549237,975,945
549238,975,945
332,980,946
1577,978,946
8101,977,946
33902,995,946
49210,0,946
52462,978,946
83,977,947
198,978,947
256,977,947
754,977,947
1950,977,947
3504,977,947
3800,977,947
8074,0,947
8076,980,947
13096,977,947
16579,983,947
18341,973,947
22334,977,947
42229,976,947
40740,977,947
41076,977,947
43518,977,947
46066,977,947
51085,977,947
50057,977,947
52260,0,947
96629,977,947
537566,977,947
537567,977,947
537568,977,947
537569,977,947
537570,977,947
537571,977,947
537572,977,947
537573,977,947
537574,977,947
537575,977,947
537576,977,947
537577,977,947
537578,977,947
549194,977,947
525,978,948
705,980,948
828,978,948
1750,978,948
22347,978,948
42367,978,948
46778,978,948
52801,978,948
537564,978,948
537565,978,948
549087,978,948
7054,0,949
19370,0,949
39534,979,949
269,980,950
276,980,950
415,980,950
684,980,950
732,980,950
810,992,950
1025,980,950
1266,980,950
1563,980,950
1764,980,950
1798,980,950
1853,977,950
3126,980,950
8121,980,950
11336,980,950
15706,980,950
17359,980,950
18334,977,950
20683,980,950
22118,980,950
26941,980,950
43154,980,950
537579,980,950
537581,980,950
537582,980,950
537583,980,950
537584,980,950
537585,980,950
537586,980,950
537588,980,950
537636,980,950
1948,980,951
3012,980,951
1440,983,952
4183,1000,952
41256,0,952
44026,0,952
44032,0,952
44037,0,952
78,985,953
428,983,953
1031,983,953
1034,983,953
1083,983,953
1886,983,953
7279,0,953
8087,983,953
11876,983,953
16275,985,953
16464,983,953
17162,983,953
17170,983,953
17610,983,953
19337,983,953
20767,983,953
25617,983,953
37742,983,953
38429,983,953
42861,983,953
44058,983,953
52563,983,953
52845,983,953
531950,983,953
532861,983,953
537589,983,953
537590,983,953
537591,983,953
537592,983,953
537593,983,953
537594,983,953
537595,983,953
537596,983,953
537597,983,953
537598,983,953
537599,983,953
537600,983,953
537601,983,953
537602,983,953
537603,983,953
537604,983,953
537605,983,953
537606,983,953
537607,983,953
537608,983,953
542044,983,953
548999,983,953
134,983,954
3883,983,954
3997,983,954
12775,984,954
15324,0,954
17839,0,954
4,988,955
56,980,955
453,985,955
542,985,955
1138,983,955
1240,985,955
1277,983,955
1537,985,955
1681,985,955
3548,985,955
7042,985,955
11758,985,955
12289,985,955
13690,985,955
14309,0,955
17002,985,955
20595,985,955
21274,992,955
21501,985,955
27043,985,955
27073,988,955
37743,985,955
43062,985,955
44268,985,955
47656,985,955
51858,985,955
52857,985,955
531180,985,955
531186,985,955
531313,985,955
537620,985,955
539556,985,955
550178,985,955
550179,985,955
550180,985,955
550181,985,955
550182,985,955
550183,985,955
550184,985,955
550185,985,955
550186,985,955
550187,985,955
550188,985,955
550189,985,955
550190,985,955
550191,985,955
550192,985,955
550193,985,955
550194,985,955
550195,985,955
550196,985,955
550197,985,955
550198,985,955
550199,985,955
550200,985,955
550201,985,955
550202,985,955
550203,985,955
550204,985,955
550205,985,955
7183,1002,956
17669,983,956
52655,986,956
651,977,957
1176,985,957
3629,992,957
8153,980,957
10167,988,957
51763,0,957
606,978,958
1804,988,958
2024,983,958
3884,977,958
8115,980,958
8176,985,958
10192,988,958
11774,0,958
14695,0,958
14435,0,958
15781,988,958
18422,988,958
19593,988,958
20975,988,958
27086,0,958
38505,988,958
42829,988,958
49658,988,958
52185,988,958
545565,988,958
545567,988,958
545569,988,958
545570,988,958
545571,988,958
545572,988,958
545573,988,958
545574,988,958
545575,988,958
545577,988,958
545578,988,958
545579,988,958
545580,988,958
545581,988,958
545582,988,958
613,989,959
683,989,959
840,989,959
1007,989,959
1079,983,959
1349,983,959
1385,992,959
2088,989,959
3488,989,959
3689,1000,959
3764,989,959
12344,989,959
12773,989,959
12957,989,959
13045,989,959
13046,989,959
14214,989,959
16335,989,959
16451,989,959
18361,989,959
18522,989,959
20594,989,959
21433,0,959
21761,989,959
21834,989,959
25623,989,959
26448,989,959
38957,989,959
41531,989,959
47113,989,959
49212,989,959
98874,989,959
481287,989,959
484325,989,959
531187,989,959
545551,989,959
545552,989,959
545553,989,959
545554,989,959
545555,989,959
545556,989,959
545557,989,959
545558,989,959
545559,989,959
545560,989,959
545561,989,959
545562,989,959
545563,989,959
545564,989,959
549816,989,959
875,0,960
1422,983,960
3280,0,960
8005,985,960
18694,0,960
40998,992,960
97,989,961
898,980,961
1229,985,961
1525,992,961
8177,985,961
19832,1005,961
20908,1005,961
38345,0,961
245,992,962
360,992,962
423,992,962
531,992,962
1330,992,962
1355,992,962
1768,992,962
1859,992,962
2011,992,962
2114,992,962
3035,992,962
3219,992,962
3585,992,962
4017,992,962
10193,992,962
12215,1000,962
12293,1015,962
12958,992,962
12962,992,962
13098,992,962
13314,992,962
13872,992,962
14078,0,962
14361,992,962
14384,992,962
15078,992,962
16586,992,962
18430,992,962
18431,992,962
19545,992,962
19698,992,962
19828,992,962
22549,992,962
24942,992,962
38140,998,962
42222,992,962
40115,992,962
41042,992,962
41199,992,962
42496,992,962
43221,992,962
47595,992,962
47846,992,962
98334,992,962
531292,992,962
542130,992,962
542131,992,962
542284,992,962
542285,992,962
542286,992,962
542304,992,962
542307,992,962
542308,992,962
542309,992,962
542310,992,962
542311,992,962
542312,992,962
542313,992,962
542314,992,962
542315,992,962
542316,992,962
542317,992,962
542318,992,962
542319,992,962
542320,992,962
542321,992,962
542322,992,962
542323,992,962
542324,992,962
542325,992,962
542326,992,962
542327,992,962
542328,992,962
542329,992,962
542330,992,962
542331,992,962
542332,992,962
542333,992,962
542334,992,962
542335,992,962
542336,992,962
542337,992,962
542338,992,962
542339,992,962
542340,992,962
542341,992,962
542342,992,962
542344,992,962
548977,992,962
549796,992,962
549852,992,962
98,989,963
353,978,963
459,1000,963
829,989,963
1133,985,963
1877,992,963
19100,985,963
26504,989,963
279,992,964
1006,0,964
1361,989,964
2029,989,964
7402,1002,964
200,989,965
3541,989,965
19560,999,965
19605,998,965
21487,995,965
41113,0,965
569,0,966
1641,992,966
7251,0,966
8096,1000,966
16792,0,966
43597,996,966
764,1012,967
803,992,967
1600,998,967
7189,0,967
3965,1000,967
4072,1005,967
13223,1008,967
19611,992,967
25652,0,967
52907,0,967
575292,0,967
575293,0,967
93,989,968
218,0,968
544,0,968
808,0,968
861,998,968
897,992,968
1251,998,968
2015,998,968
2040,983,968
2128,998,968
3739,998,968
8109,989,968
11943,998,968
11944,998,968
11945,998,968
13095,998,968
14213,998,968
16405,1015,968
16457,998,968
39054,998,968
41718,998,968
41778,998,968
42824,998,968
44041,998,968
46538,998,968
51284,998,968
51908,998,968
97372,998,968
339386,998,968
339387,998,968
339393,998,968
339395,998,968
339402,998,968
339407,998,968
339410,998,968
339413,998,968
339417,998,968
339421,998,968
339422,998,968
339423,998,968
339428,998,968
339432,998,968
339436,998,968
533017,998,968
542129,998,968
146,999,969
1016,0,969
1203,999,969
3313,1000,969
7342,999,969
7363,1024,969
15388,999,969
17341,999,969
17730,1000,969
17913,998,969
20768,999,969
27088,999,969
41349,999,969
47896,1002,969
533004,999,969
533008,999,969
533009,999,969
533010,999,969
533011,999,969
28,1000,970
99,1000,970
226,0,970
342,1005,970
425,1000,970
480,992,970
521,1000,970
596,1000,970
600,1000,970
1046,998,970
2028,0,970
2087,999,970
3297,1000,970
3736,1000,970
3874,1008,970
4207,1000,970
8033,998,970
10194,1000,970
10623,998,970
11547,1002,970
11632,1000,970
11783,1000,970
11877,1000,970
12760,1000,970
12959,1000,970
12961,1000,970
13044,1000,970
14016,1000,970
14388,1000,970
15521,1000,970
16336,1000,970
16461,1000,970
16585,1000,970
18342,998,970
18565,1000,970
18653,1000,970
18654,1000,970
19827,1000,970
21066,1000,970
21134,1000,970
21643,1000,970
37821,1019,970
38592,1000,970
39839,1000,970
40089,1005,970
41558,1000,970
41947,1000,970
41967,1000,970
42454,1000,970
43152,1000,970
43377,1000,970
46404,1000,970
48962,1000,970
95796,1000,970
97978,1000,970
119820,1000,970
531185,1000,970
531190,1000,970
532940,1000,970
532942,1000,970
532945,1000,970
532946,1000,970
532947,1000,970
532948,1000,970
532949,1000,970
532950,1000,970
532951,1000,970
532952,1000,970
532953,1000,970
532954,1000,970
532955,1000,970
532956,1000,970
532957,1000,970
532958,1000,970
532959,1000,970
532960,1000,970
532961,1000,970
532962,1000,970
532963,1000,970
532964,1000,970
532965,1000,970
532966,1000,970
532967,1000,970
532968,1000,970
532969,1000,970
532970,1000,970
532971,1000,970
532972,1000,970
532973,1000,970
532974,1000,970
532975,1000,970
532976,1000,970
532977,1000,970
532978,1000,970
532979,1000,970
532980,1000,970
532981,1000,970
532982,1000,970
532983,1000,970
532984,1000,970
532985,1000,970
532986,1000,970
532987,1000,970
532988,1000,970
532989,1000,970
532990,1000,970
532991,1000,970
532992,1000,970
532993,1000,970
532994,1000,970
532995,1000,970
532996,1000,970
532997,1000,970
532998,1000,970
532999,1000,970
533000,1000,970
533001,1000,970
533002,1000,970
533005,1000,970
541999,1000,970
542000,1000,970
542168,1000,970
1096,1005,971
1232,1005,971
1511,1001,971
1634,1000,971
1776,0,971
7105,992,971
17532,1034,971
46198,0,971
1513,1002,972
1882,1002,972
3604,0,972
8049,1002,972
11878,1002,972
17914,1000,972
18338,0,972
19099,1002,972
19494,1002,972
20769,1002,972
41577,1002,972
47404,1002,972
531181,1002,972
533013,1002,972
533014,1002,972
533015,1002,972
1106,1005,973
15288,1009,973
1039,0,974
7056,1005,974
7097,992,974
3161,1019,974
4128,0,974
8145,0,974
18434,0,974
20899,1024,974
38702,1024,974
47466,1008,974
67,1005,975
267,1005,975
964,1005,975
3080,1005,975
3299,1005,975
3844,0,975
4146,1005,975
7295,1005,975
11861,1005,975
11918,1005,975
12323,1005,975
12943,1005,975
12960,1005,975
12965,1005,975
13047,1005,975
13049,1005,975
13729,1005,975
14026,1005,975
15531,1005,975
15602,1005,975
16276,1005,975
17157,1005,975
17354,0,975
17403,1005,975
18001,1005,975
20597,1005,975
20909,1005,975
26375,1005,975
39242,1005,975
39415,1005,975
39430,1005,975
41712,1005,975
47251,1005,975
47431,1005,975
46132,1005,975
46325,1005,975
46607,1005,975
48284,1008,975
48548,1005,975
48593,1005,975
51760,1005,975
51989,1005,975
531176,1005,975
541849,1005,975
541851,1005,975
541853,1005,975
541854,1005,975
541855,1005,975
541856,1005,975
541857,1005,975
541858,1005,975
541859,1005,975
541860,1005,975
541861,1005,975
541862,1005,975
541863,1005,975
541864,1005,975
541865,1005,975
541866,1005,975
541868,1005,975
541869,1005,975
541870,1005,975
541871,1005,975
541872,1005,975
541873,1005,975
541874,1005,975
541875,1005,975
541876,1005,975
541877,1005,975
542109,1005,975
550237,1005,975
22566,0,976
1219,0,977
1633,1000,977
4082,0,977
11750,0,977
15387,1012,977
18733,0,977
22072,1005,977
51086,0,977
51914,989,977
344,0,978
344,1002,978
1037,1008,978
1207,1008,978
1336,1008,978
1730,1008,978
1901,1002,978
1903,1008,978
2107,1008,978
3468,0,978
7323,1015,978
11538,1008,978
11879,1008,978
11926,1008,978
12104,1008,978
12689,1008,978
12776,1008,978
14015,1008,978
14324,1008,978
14603,1008,978
15292,1008,978
16930,1008,978
17007,1008,978
17360,1008,978
18921,1008,978
21502,1008,978
21758,1008,978
24285,1008,978
26391,1008,978
37852,1015,978
39069,1008,978
39617,1008,978
42445,1008,978
42463,1008,978
42493,1008,978
42765,1008,978
45431,1019,978
47637,1008,978
47861,1008,978
47864,1008,978
95647,1008,978
531188,1008,978
531267,1008,978
532817,1008,978
537074,1008,978
537075,1008,978
537076,1008,978
537077,1008,978
537078,1008,978
537079,1008,978
537080,1008,978
537081,1008,978
537082,1008,978
537083,1008,978
537084,1008,978
537085,1008,978
537086,1008,978
537087,1008,978
537088,1008,978
537089,1008,978
537090,1008,978
537091,1008,978
537092,1008,978
537093,1008,978
537094,1008,978
537095,1008,978
537096,1008,978
537097,1008,978
537098,1008,978
537099,1008,978
537100,1008,978
537101,1008,978
537102,1008,978
537103,1008,978
537104,1008,978
539895,1008,978
544615,1008,978
544619,1008,978
549809,1008,978
593,1000,979
877,1009,979
1911,1009,979
8100,0,979
13348,1009,979
14385,0,979
15793,1009,979
15852,1009,979
19637,1009,979
21663,1012,979
27759,1009,979
40559,1005,979
46201,1009,979
46702,1005,979
537046,1009,979
537047,1009,979
537048,1009,979
537049,1009,979
537050,1009,979
537051,1009,979
537052,1009,979
465,1012,980
787,1010,980
1486,1005,980
1986,1012,980
2003,1008,980
2012,0,980
2039,1015,980
280,1011,981
1922,1024,981
3021,992,981
3312,1011,981
13243,1015,981
19101,1011,981
21429,1005,981
27565,0,981
537140,1011,981
537141,1011,981
537142,1011,981
537143,1011,981
95,1012,982
223,1008,982
1014,1015,982
1101,1008,982
1253,1012,982
3549,1012,982
3634,1012,982
11549,1012,982
12777,1012,982
13873,1012,982
14394,1012,982
15591,1012,982
16052,1012,982
16173,1005,982
16459,1000,982
16976,1012,982
16977,1012,982
18649,1012,982
19556,1000,982
19905,1012,982
20205,1012,982
22103,1012,982
22279,1012,982
22550,1015,982
41037,1030,982
42499,1012,982
45988,1030,982
46667,1012,982
46851,1012,982
47973,1012,982
48065,1012,982
49120,1012,982
49221,1012,982
51873,1015,982
97611,1012,982
531182,1012,982
537055,1012,982
537056,1012,982
537057,1012,982
537058,1012,982
537059,1012,982
537060,1012,982
537061,1012,982
537062,1012,982
537063,1012,982
537064,1012,982
537065,1012,982
537066,1012,982
537067,1012,982
537068,1012,982
537069,1012,982
537070,1012,982
537071,1012,982
537072,1012,982
537073,1012,982
262,1008,983
7116,998,983
19349,1012,983
8014,1014,984
15143,0,984
24379,0,984
42205,1014,984
318,1015,985
513,1015,985
719,1015,985
1397,1012,985
1611,1015,985
1794,1015,985
1856,1019,985
2118,1015,985
7102,1015,985
3085,1015,985
3986,1015,985
4165,1015,985
7288,1015,985
11202,1015,985
11687,1015,985
12101,1015,985
12292,1015,985
12632,1015,985
12778,1015,985
12998,1015,985
15152,0,985
15153,0,985
15154,0,985
16277,1015,985
16445,1015,985
16446,1015,985
17003,1015,985
17322,1015,985
19625,1019,985
20494,1005,985
20628,1015,985
20837,1015,985
22046,1015,985
22577,0,985
22803,1015,985
26530,1015,985
27089,1015,985
38220,1015,985
39421,1024,985
47517,1015,985
46640,1015,985
48451,1015,985
48698,1015,985
49901,1015,985
51775,1015,985
96663,1015,985
531183,1015,985
531191,1015,985
537107,1015,985
537108,1015,985
537109,1015,985
537110,1015,985
537111,1015,985
537112,1015,985
537113,1015,985
537114,1015,985
537115,1015,985
537116,1015,985
537117,1015,985
537118,1015,985
537119,1015,985
537120,1015,985
537121,1015,985
537122,1015,985
537123,1015,985
537124,1015,985
537125,1015,985
537126,1015,985
537127,1015,985
537128,1015,985
537129,1015,985
537130,1015,985
537131,1015,985
537132,1015,985
537133,1015,985
537134,1015,985
537135,1015,985
542020,1015,985
542100,1015,985
544948,1015,985
548886,1015,985
549214,1015,985
299,1005,986
1438,1008,986
3151,0,986
12324,1015,986
15939,1012,986
27057,1024,986
51579,1024,986
321,1019,987
1135,1009,987
1490,1010,987
1716,1008,987
10168,0,987
18573,0,987
118,1011,988
250,1012,988
1378,1012,988
1391,1015,988
1646,1015,988
3537,0,988
21093,1000,988
21840,0,988
22291,0,988
22551,0,988
26247,0,988
39439,1024,988
51613,1018,988
552,1019,989
642,1015,989
723,1019,989
770,1019,989
889,0,989
1209,1019,989
1368,1012,989
1879,1015,989
7171,1005,989
7184,1019,989
3892,1019,989
7341,1019,989
8043,1015,989
8118,1019,989
10147,1019,989
11622,1019,989
11880,1019,989
12595,1019,989
13051,1019,989
13357,1019,989
13387,1012,989
13406,1019,989
13874,1019,989
15409,1019,989
15613,1019,989
15752,1015,989
15842,1019,989
16384,1019,989
16426,1019,989
17008,1019,989
17198,1019,989
17959,1019,989
19829,1019,989
20344,1019,989
21393,1019,989
21488,1019,989
22104,1019,989
26372,1019,989
26609,1019,989
26776,1019,989
27102,1019,989
27701,1019,989
38430,1019,989
41028,1019,989
45682,1018,989
49979,1019,989
52709,1019,989
531189,1019,989
537414,1019,989
537415,1019,989
537416,1019,989
537417,1019,989
537418,1019,989
537419,1019,989
537420,1019,989
537421,1019,989
537422,1019,989
537423,1019,989
537424,1019,989
537425,1019,989
537426,1019,989
537427,1019,989
537428,1019,989
537429,1019,989
537430,1019,989
537431,1019,989
537432,1019,989
537433,1019,989
537434,1019,989
537435,1019,989
537436,1019,989
537438,1019,989
539554,1019,989
542016,1019,989
548998,1019,989
1640,1011,990
1679,0,990
2068,0,990
3556,1027,990
26373,1019,990
27114,1030,990
37613,1034,990
40648,1001,990
45493,0,990
1835,1019,991
1885,0,991
2073,1005,991
11791,1024,991
17915,1012,991
27762,1015,991
411,1024,992
597,1011,992
942,0,992
1895,0,992
3461,1008,992
3838,1024,992
8016,1015,992
13742,1024,992
19819,1027,992
34017,1027,992
41497,1024,992
52136,1030,992
95128,0,992
95228,1027,992
7082,1015,993
3603,0,993
16424,1019,993
16703,1042,993
26505,0,993
225,1024,994
727,1015,994
795,1024,994
1208,1024,994
1565,1024,994
1732,1014,994
1781,1019,994
3415,1024,994
3654,1024,994
3769,1024,994
7010,1038,994
7326,1024,994
11017,1024,994
11203,1024,994
11701,1019,994
11941,1024,994
12119,1024,994
13005,1024,994
13963,0,994
14485,1024,994
15167,1024,994
16385,1024,994
16584,1024,994
16594,1024,994
18530,1024,994
18706,1024,994
18874,1024,994
18908,1024,994
22335,1024,994
26510,1024,994
27353,1024,994
33321,1024,994
37831,1024,994
38156,1024,994
38210,1024,994
38213,1024,994
38987,1024,994
39780,1024,994
40394,1065,994
42652,1024,994
42770,1024,994
44944,1024,994
45717,1024,994
48074,1024,994
48865,1024,994
96368,1024,994
339385,1024,994
339391,1024,994
339397,1024,994
339399,1024,994
339401,1024,994
339404,1024,994
339406,1024,994
339408,1024,994
339412,1024,994
339414,1024,994
339415,1024,994
339419,1024,994
339430,1024,994
339433,1024,994
339437,1024,994
339440,1024,994
339441,1024,994
339442,1024,994
339443,1024,994
537449,1024,994
537451,1024,994
537452,1024,994
537453,1024,994
537454,1024,994
537455,1024,994
537456,1024,994
537457,1024,994
537458,1024,994
537459,1024,994
537460,1024,994
537461,1024,994
537462,1024,994
537463,1024,994
537464,1024,994
537465,1024,994
537466,1024,994
537467,1024,994
537468,1024,994
537469,1024,994
537470,1024,994
537471,1024,994
537472,1024,994
539555,1024,994
542013,1024,994
542085,1024,994
271,0,995
